domain,status,premium,reg_price,renew_price
lychee.best,AVAILABLE,0,1.72,15.96
lychee.click,AVAILABLE,0,1.54,10.81
lychee.garden,UNAVAILABLE,0,1.54,26.26
lychee.hair,AVAILABLE,0,1.54,12.98
lychee.monster,AVAILABLE,0,1.54,12.98
lychee.rest,AVAILABLE,0,1.54,26.26
lychee.skin,AVAILABLE,0,1.54,12.98
lychee.surf,AVAILABLE,0,1.54,26.26
lyra.lol,UNAVAILABLE,0,1.54,26.26
lyra.space,UNAVAILABLE,1,68.75,273.44
lyra.pics,AVAILABLE,0,1.54,26.26
lyra.quest,UNAVAILABLE,0,1.54,12.98
lyra.mom,UNAVAILABLE,0,1.54,26.26
lyra.beauty,UNAVAILABLE,0,1.54,12.98
lyra.beer,AVAILABLE,0,1.54,26.26
lyra.best,UNAVAILABLE,0,1.72,15.96
lyra.click,UNAVAILABLE,1,76.94,109.69
lyra.garden,AVAILABLE,0,1.54,26.26
lyra.hair,UNAVAILABLE,0,1.54,12.98
lyra.monster,UNAVAILABLE,0,1.54,12.98
lyra.rest,UNAVAILABLE,0,1.54,26.26
lyra.skin,UNAVAILABLE,0,1.54,12.98
lyra.surf,UNAVAILABLE,0,1.54,26.26
lysin.lol,AVAILABLE,0,1.54,26.26
lysin.space,AVAILABLE,1,27.82,109.69
lysin.pics,AVAILABLE,0,1.54,26.26
lysin.quest,AVAILABLE,0,1.54,12.98
lysin.mom,AVAILABLE,0,1.54,26.26
lysin.beauty,AVAILABLE,0,1.54,12.98
lysin.beer,AVAILABLE,0,1.54,26.26
lysin.best,AVAILABLE,0,1.72,15.96
lysin.click,AVAILABLE,1,76.94,109.69
lysin.garden,AVAILABLE,0,1.54,26.26
lysin.hair,AVAILABLE,0,1.54,12.98
lysin.monster,AVAILABLE,0,1.54,12.98
lysin.rest,AVAILABLE,0,1.54,26.26
lysin.skin,AVAILABLE,0,1.54,12.98
lysin.surf,AVAILABLE,0,1.54,26.26
maim.lol,AVAILABLE,0,1.54,26.26
maim.space,AVAILABLE,1,27.82,109.69
maim.pics,AVAILABLE,0,1.54,26.26
maim.quest,AVAILABLE,0,1.54,12.98
maim.mom,AVAILABLE,0,1.54,26.26
maim.beauty,AVAILABLE,0,1.54,12.98
maim.beer,AVAILABLE,0,1.54,26.26
maim.best,AVAILABLE,0,1.72,15.96
maim.click,AVAILABLE,1,76.94,109.69
maim.garden,AVAILABLE,0,1.54,26.26
maim.hair,AVAILABLE,0,1.54,12.98
maim.monster,AVAILABLE,0,1.54,12.98
maim.rest,AVAILABLE,0,1.54,26.26
maim.skin,AVAILABLE,0,1.54,12.98
maim.surf,AVAILABLE,0,1.54,26.26
mald.lol,AVAILABLE,0,1.54,26.26
mald.space,AVAILABLE,0,1.96,26.26
mald.pics,AVAILABLE,0,1.54,26.26
mald.quest,AVAILABLE,0,1.54,12.98
mald.mom,AVAILABLE,0,1.54,26.26
mald.beauty,AVAILABLE,0,1.54,12.98
mald.beer,AVAILABLE,0,1.54,26.26
mald.best,AVAILABLE,0,1.72,15.96
mald.click,AVAILABLE,0,1.54,10.81
mald.garden,AVAILABLE,0,1.54,26.26
mald.hair,AVAILABLE,0,1.54,12.98
mald.monster,AVAILABLE,0,1.54,12.98
mald.rest,AVAILABLE,0,1.54,26.26
mald.skin,AVAILABLE,0,1.54,12.98
mald.surf,AVAILABLE,0,1.54,26.26
mangy.lol,AVAILABLE,0,1.54,26.26
mangy.space,AVAILABLE,1,27.82,109.69
mangy.pics,AVAILABLE,0,1.54,26.26
mangy.quest,AVAILABLE,0,1.54,12.98
mangy.mom,AVAILABLE,0,1.54,26.26
mangy.beauty,AVAILABLE,0,1.54,12.98
mangy.beer,AVAILABLE,0,1.54,26.26
mangy.best,AVAILABLE,0,1.72,15.96
mangy.click,AVAILABLE,1,76.94,109.69
mangy.garden,AVAILABLE,0,1.54,26.26
mangy.hair,AVAILABLE,0,1.54,12.98
mangy.monster,AVAILABLE,0,1.54,12.98
mangy.rest,AVAILABLE,0,1.54,26.26
mangy.skin,AVAILABLE,0,1.54,12.98
mangy.surf,AVAILABLE,0,1.54,26.26
manky.lol,AVAILABLE,0,1.54,26.26
manky.space,AVAILABLE,1,27.82,109.69
manky.pics,AVAILABLE,0,1.54,26.26
manky.quest,AVAILABLE,0,1.54,12.98
manky.mom,AVAILABLE,0,1.54,26.26
manky.beauty,AVAILABLE,0,1.54,12.98
manky.beer,AVAILABLE,0,1.54,26.26
manky.best,AVAILABLE,0,1.72,15.96
manky.click,AVAILABLE,1,76.94,109.69
manky.garden,AVAILABLE,0,1.54,26.26
manky.hair,AVAILABLE,0,1.54,12.98
manky.monster,AVAILABLE,0,1.54,12.98
manky.rest,AVAILABLE,0,1.54,26.26
manky.skin,AVAILABLE,0,1.54,12.98
manky.surf,AVAILABLE,0,1.54,26.26
masala.lol,AVAILABLE,0,1.54,26.26
masala.space,UNAVAILABLE,0,1.96,26.26
masala.pics,AVAILABLE,0,1.54,26.26
masala.quest,AVAILABLE,0,1.54,12.98
masala.mom,AVAILABLE,0,1.54,26.26
masala.beauty,AVAILABLE,0,1.54,12.98
masala.beer,AVAILABLE,0,1.54,26.26
masala.best,AVAILABLE,0,1.72,15.96
masala.click,UNAVAILABLE,0,1.54,10.81
masala.garden,UNAVAILABLE,0,1.54,26.26
masala.hair,AVAILABLE,0,1.54,12.98
masala.monster,AVAILABLE,0,1.54,12.98
masala.rest,AVAILABLE,0,1.54,26.26
masala.skin,AVAILABLE,0,1.54,12.98
masala.surf,AVAILABLE,0,1.54,26.26
matte.lol,AVAILABLE,1,710.10,710.10
matte.space,AVAILABLE,1,68.75,273.44
matte.pics,UNAVAILABLE,0,1.54,26.26
matte.quest,AVAILABLE,1,710.10,13.74
matte.mom,AVAILABLE,1,710.10,710.10
matte.beauty,AVAILABLE,1,710.10,710.10
matte.beer,AVAILABLE,0,1.54,26.26
matte.best,AVAILABLE,0,1.72,15.96
matte.click,AVAILABLE,1,76.94,109.69
matte.garden,AVAILABLE,0,1.54,26.26
matte.hair,AVAILABLE,1,710.10,710.10
matte.monster,AVAILABLE,0,1.54,12.98
matte.rest,AVAILABLE,0,1.54,26.26
matte.skin,AVAILABLE,1,710.10,710.10
matte.surf,AVAILABLE,0,1.54,26.26
maul.lol,AVAILABLE,0,1.54,26.26
maul.space,AVAILABLE,1,68.75,273.44
maul.pics,AVAILABLE,0,1.54,26.26
maul.quest,AVAILABLE,0,1.54,12.98
maul.mom,AVAILABLE,0,1.54,26.26
maul.beauty,AVAILABLE,0,1.54,12.98
maul.beer,AVAILABLE,1,44.19,27.82
maul.best,AVAILABLE,0,1.72,15.96
maul.click,AVAILABLE,1,76.94,109.69
maul.garden,AVAILABLE,0,1.54,26.26
maul.hair,AVAILABLE,0,1.54,12.98
maul.monster,AVAILABLE,0,1.54,12.98
maul.rest,AVAILABLE,0,1.54,26.26
maul.skin,AVAILABLE,0,1.54,12.98
maul.surf,AVAILABLE,0,1.54,26.26
mauve.lol,UNAVAILABLE,0,1.54,26.26
mauve.space,AVAILABLE,1,27.82,109.69
mauve.pics,AVAILABLE,0,1.54,26.26
mauve.quest,AVAILABLE,0,1.54,12.98
mauve.mom,AVAILABLE,0,1.54,26.26
mauve.beauty,AVAILABLE,0,1.54,12.98
mauve.beer,UNAVAILABLE,0,1.54,26.26
mauve.best,AVAILABLE,0,1.72,15.96
mauve.click,AVAILABLE,1,76.94,109.69
mauve.garden,AVAILABLE,0,1.54,26.26
mauve.hair,UNAVAILABLE,0,1.54,12.98
mauve.monster,AVAILABLE,0,1.54,12.98
mauve.rest,AVAILABLE,0,1.54,26.26
mauve.skin,AVAILABLE,0,1.54,12.98
mauve.surf,AVAILABLE,0,1.54,26.26
meld.lol,UNAVAILABLE,0,1.54,26.26
meld.space,AVAILABLE,1,136.98,546.35
meld.pics,AVAILABLE,0,1.54,26.26
meld.quest,AVAILABLE,0,1.54,12.98
meld.mom,AVAILABLE,0,1.54,26.26
meld.beauty,AVAILABLE,0,1.54,12.98
meld.beer,PENDING,0,0.00,0.00
meld.best,AVAILABLE,0,1.72,15.96
meld.click,AVAILABLE,1,76.94,109.69
meld.garden,PENDING,0,0.00,0.00
meld.hair,AVAILABLE,0,1.54,12.98
meld.monster,UNAVAILABLE,0,1.54,12.98
meld.rest,AVAILABLE,0,1.54,26.26
meld.skin,AVAILABLE,0,1.54,12.98
meld.surf,PENDING,0,0.00,0.00
meze.lol,PENDING,0,0.00,0.00
meze.space,AVAILABLE,1,27.82,109.69
meze.pics,PENDING,0,0.00,0.00
meze.quest,AVAILABLE,0,1.54,12.98
meze.mom,PENDING,0,0.00,0.00
meze.beauty,AVAILABLE,0,1.54,12.98
meze.beer,AVAILABLE,0,1.54,26.26
meze.best,AVAILABLE,0,1.72,15.96
meze.click,PENDING,0,0.00,0.00
meze.garden,AVAILABLE,0,1.54,26.26
meze.hair,AVAILABLE,0,1.54,12.98
meze.monster,AVAILABLE,0,1.54,12.98
meze.rest,PENDING,0,0.00,0.00
meze.skin,AVAILABLE,0,1.54,12.98
meze.surf,AVAILABLE,0,1.54,26.26
mezzo.lol,AVAILABLE,0,1.54,26.26
mezzo.space,AVAILABLE,1,68.75,273.44
mezzo.pics,AVAILABLE,0,1.54,26.26
mezzo.quest,AVAILABLE,0,1.54,12.98
mezzo.mom,AVAILABLE,0,1.54,26.26
mezzo.beauty,AVAILABLE,0,1.54,12.98
mezzo.beer,AVAILABLE,1,44.19,27.82
mezzo.best,AVAILABLE,0,1.72,15.96
mezzo.click,AVAILABLE,1,76.94,109.69
mezzo.garden,AVAILABLE,0,1.54,26.26
mezzo.hair,AVAILABLE,0,1.54,12.98
mezzo.monster,AVAILABLE,0,1.54,12.98
mezzo.rest,AVAILABLE,0,1.54,26.26
mezzo.skin,AVAILABLE,0,1.54,12.98
mezzo.surf,AVAILABLE,0,1.54,26.26
mirin.lol,AVAILABLE,0,1.54,26.26
mirin.space,AVAILABLE,0,1.96,26.26
mirin.pics,AVAILABLE,0,1.54,26.26
mirin.quest,AVAILABLE,0,1.54,12.98
mirin.mom,AVAILABLE,0,1.54,26.26
mirin.beauty,AVAILABLE,0,1.54,12.98
mirin.beer,AVAILABLE,0,1.54,26.26
mirin.best,AVAILABLE,0,1.72,15.96
mirin.click,AVAILABLE,0,1.54,10.81
mirin.garden,AVAILABLE,0,1.54,26.26
mirin.hair,AVAILABLE,0,1.54,12.98
mirin.monster,AVAILABLE,0,1.54,12.98
mirin.rest,AVAILABLE,0,1.54,26.26
mirin.skin,AVAILABLE,0,1.54,12.98
mirin.surf,AVAILABLE,0,1.54,26.26
mochi.lol,UNAVAILABLE,0,1.54,26.26
mochi.space,AVAILABLE,1,273.44,1092.18
mochi.pics,UNAVAILABLE,0,1.54,26.26
mochi.quest,UNAVAILABLE,0,1.54,12.98
mochi.mom,UNAVAILABLE,0,1.54,26.26
mochi.beauty,AVAILABLE,0,1.54,12.98
mochi.beer,AVAILABLE,0,1.54,26.26
mochi.best,AVAILABLE,0,1.72,15.96
mochi.click,UNAVAILABLE,0,1.54,10.81
mochi.garden,AVAILABLE,0,1.54,26.26
mochi.hair,AVAILABLE,0,1.54,12.98
mochi.monster,UNAVAILABLE,0,1.54,12.98
mochi.rest,AVAILABLE,0,1.54,26.26
mochi.skin,UNAVAILABLE,0,1.54,12.98
mochi.surf,AVAILABLE,0,1.54,26.26
moire.lol,UNAVAILABLE,0,1.54,26.26
moire.space,AVAILABLE,1,27.82,109.69
moire.pics,AVAILABLE,0,1.54,26.26
moire.quest,AVAILABLE,0,1.54,12.98
moire.mom,AVAILABLE,0,1.54,26.26
moire.beauty,AVAILABLE,0,1.54,12.98
moire.beer,AVAILABLE,0,1.54,26.26
moire.best,AVAILABLE,0,1.72,15.96
moire.click,AVAILABLE,1,76.94,109.69
moire.garden,AVAILABLE,0,1.54,26.26
moire.hair,AVAILABLE,0,1.54,12.98
moire.monster,AVAILABLE,0,1.54,12.98
moire.rest,AVAILABLE,0,1.54,26.26
moire.skin,AVAILABLE,0,1.54,12.98
moire.surf,AVAILABLE,0,1.54,26.26
molt.lol,UNAVAILABLE,0,1.54,26.26
molt.space,UNAVAILABLE,1,136.98,546.35
molt.pics,AVAILABLE,0,1.54,26.26
molt.quest,UNAVAILABLE,0,1.54,12.98
molt.mom,UNAVAILABLE,0,1.54,26.26
molt.beauty,UNAVAILABLE,0,1.54,12.98
molt.beer,UNAVAILABLE,0,1.54,26.26
molt.best,UNAVAILABLE,0,1.72,15.96
molt.click,AVAILABLE,1,76.94,109.69
molt.garden,UNAVAILABLE,0,1.54,26.26
molt.hair,UNAVAILABLE,0,1.54,12.98
molt.monster,UNAVAILABLE,0,1.54,12.98
molt.rest,UNAVAILABLE,0,1.54,26.26
molt.skin,UNAVAILABLE,0,1.54,12.98
molt.surf,UNAVAILABLE,0,1.54,26.26
morsel.lol,UNAVAILABLE,0,1.54,26.26
morsel.space,PENDING,0,0.00,0.00
morsel.pics,AVAILABLE,0,1.54,26.26
morsel.quest,UNAVAILABLE,0,1.54,12.98
morsel.mom,AVAILABLE,0,1.54,26.26
morsel.beauty,AVAILABLE,0,1.54,12.98
morsel.beer,AVAILABLE,0,1.54,26.26
morsel.best,AVAILABLE,0,1.72,15.96
morsel.click,AVAILABLE,0,1.54,10.81
morsel.garden,AVAILABLE,0,1.54,26.26
morsel.hair,AVAILABLE,0,1.54,12.98
morsel.monster,UNAVAILABLE,0,1.54,12.98
morsel.rest,AVAILABLE,0,1.54,26.26
morsel.skin,AVAILABLE,0,1.54,12.98
morsel.surf,AVAILABLE,0,1.54,26.26
motif.lol,UNAVAILABLE,0,1.54,26.26
motif.space,UNAVAILABLE,0,1.96,26.26
motif.pics,AVAILABLE,0,1.54,26.26
motif.quest,AVAILABLE,0,1.54,12.98
motif.mom,AVAILABLE,0,1.54,26.26
motif.beauty,AVAILABLE,0,1.54,12.98
motif.beer,AVAILABLE,0,1.54,26.26
motif.best,AVAILABLE,0,1.72,15.96
motif.click,AVAILABLE,1,76.94,109.69
motif.garden,UNAVAILABLE,0,1.54,26.26
motif.hair,AVAILABLE,0,1.54,12.98
motif.monster,AVAILABLE,0,1.54,12.98
motif.rest,UNAVAILABLE,0,1.54,26.26
motif.skin,AVAILABLE,0,1.54,12.98
motif.surf,AVAILABLE,0,1.54,26.26
motley.lol,AVAILABLE,0,1.54,26.26
motley.space,AVAILABLE,1,68.75,273.44
motley.pics,AVAILABLE,0,1.54,26.26
motley.quest,UNAVAILABLE,0,1.54,12.98
motley.mom,AVAILABLE,0,1.54,26.26
motley.beauty,AVAILABLE,0,1.54,12.98
motley.beer,AVAILABLE,0,1.54,26.26
motley.best,AVAILABLE,0,1.72,15.96
motley.click,AVAILABLE,0,1.54,10.81
motley.garden,AVAILABLE,0,1.54,26.26
motley.hair,AVAILABLE,0,1.54,12.98
motley.monster,AVAILABLE,0,1.54,12.98
motley.rest,AVAILABLE,0,1.54,26.26
motley.skin,AVAILABLE,0,1.54,12.98
motley.surf,AVAILABLE,0,1.54,26.26
moue.lol,AVAILABLE,0,1.54,26.26
moue.space,AVAILABLE,1,27.82,109.69
moue.pics,AVAILABLE,0,1.54,26.26
moue.quest,AVAILABLE,0,1.54,12.98
moue.mom,AVAILABLE,0,1.54,26.26
moue.beauty,AVAILABLE,0,1.54,12.98
moue.beer,AVAILABLE,0,1.54,26.26
moue.best,AVAILABLE,0,1.72,15.96
moue.click,AVAILABLE,1,76.94,109.69
moue.garden,AVAILABLE,0,1.54,26.26
moue.hair,AVAILABLE,0,1.54,12.98
moue.monster,AVAILABLE,0,1.54,12.98
moue.rest,AVAILABLE,0,1.54,26.26
moue.skin,AVAILABLE,0,1.54,12.98
moue.surf,AVAILABLE,0,1.54,26.26
mousey.lol,UNAVAILABLE,0,1.54,26.26
mousey.space,AVAILABLE,1,27.82,109.69
mousey.pics,AVAILABLE,0,1.54,26.26
mousey.quest,AVAILABLE,0,1.54,12.98
mousey.mom,AVAILABLE,0,1.54,26.26
mousey.beauty,AVAILABLE,0,1.54,12.98
mousey.beer,AVAILABLE,0,1.54,26.26
mousey.best,AVAILABLE,0,1.72,15.96
mousey.click,UNAVAILABLE,0,1.54,10.81
mousey.garden,AVAILABLE,0,1.54,26.26
mousey.hair,AVAILABLE,0,1.54,12.98
mousey.monster,AVAILABLE,0,1.54,12.98
mousey.rest,AVAILABLE,0,1.54,26.26
mousey.skin,AVAILABLE,0,1.54,12.98
mousey.surf,AVAILABLE,0,1.54,26.26
muddle.lol,AVAILABLE,0,1.54,26.26
muddle.space,PENDING,0,0.00,0.00
muddle.pics,AVAILABLE,0,1.54,26.26
muddle.quest,AVAILABLE,0,1.54,12.98
muddle.mom,AVAILABLE,0,1.54,26.26
muddle.beauty,AVAILABLE,0,1.54,12.98
muddle.beer,AVAILABLE,0,1.54,26.26
muddle.best,AVAILABLE,0,1.72,15.96
muddle.click,AVAILABLE,0,1.54,10.81
muddle.garden,AVAILABLE,0,1.54,26.26
muddle.hair,AVAILABLE,0,1.54,12.98
muddle.monster,AVAILABLE,0,1.54,12.98
muddle.rest,AVAILABLE,0,1.54,26.26
muddle.skin,AVAILABLE,0,1.54,12.98
muddle.surf,AVAILABLE,0,1.54,26.26
mull.lol,UNAVAILABLE,0,1.54,26.26
mull.space,AVAILABLE,1,136.98,546.35
mull.pics,AVAILABLE,0,1.54,26.26
mull.quest,AVAILABLE,0,1.54,12.98
mull.mom,UNAVAILABLE,0,1.54,26.26
mull.beauty,AVAILABLE,0,1.54,12.98
mull.beer,AVAILABLE,0,1.54,26.26
mull.best,AVAILABLE,0,1.72,15.96
mull.click,AVAILABLE,1,76.94,109.69
mull.garden,AVAILABLE,0,1.54,26.26
mull.hair,AVAILABLE,0,1.54,12.98
mull.monster,AVAILABLE,0,1.54,12.98
mull.rest,AVAILABLE,0,1.54,26.26
mull.skin,AVAILABLE,0,1.54,12.98
mull.surf,AVAILABLE,0,1.54,26.26
nacho.lol,UNAVAILABLE,0,1.54,26.26
nacho.space,UNAVAILABLE,0,1.96,26.26
nacho.pics,UNAVAILABLE,0,1.54,26.26
nacho.quest,UNAVAILABLE,0,1.54,12.98
nacho.mom,UNAVAILABLE,0,1.54,26.26
nacho.beauty,AVAILABLE,0,1.54,12.98
nacho.beer,AVAILABLE,0,1.54,26.26
nacho.best,UNAVAILABLE,0,1.72,15.96
nacho.click,UNAVAILABLE,0,1.54,10.81
nacho.garden,AVAILABLE,0,1.54,26.26
nacho.hair,UNAVAILABLE,0,1.54,12.98
nacho.monster,UNAVAILABLE,0,1.54,12.98
nacho.rest,AVAILABLE,0,1.54,26.26
nacho.skin,AVAILABLE,0,1.54,12.98
nacho.surf,AVAILABLE,0,1.54,26.26
naevi.lol,PENDING,0,0.00,0.00
naevi.space,AVAILABLE,0,1.96,26.26
naevi.pics,PENDING,0,0.00,0.00
naevi.quest,PENDING,0,0.00,0.00
naevi.mom,PENDING,0,0.00,0.00
naevi.beauty,PENDING,0,0.00,0.00
naevi.beer,AVAILABLE,0,1.54,26.26
naevi.best,PENDING,0,0.00,0.00
naevi.click,PENDING,0,0.00,0.00
naevi.garden,AVAILABLE,0,1.54,26.26
naevi.hair,PENDING,0,0.00,0.00
naevi.monster,PENDING,0,0.00,0.00
naevi.rest,PENDING,0,0.00,0.00
naevi.skin,PENDING,0,0.00,0.00
naevi.surf,AVAILABLE,0,1.54,26.26
naff.lol,AVAILABLE,0,1.54,26.26
naff.space,AVAILABLE,1,68.75,273.44
naff.pics,AVAILABLE,0,1.54,26.26
naff.quest,AVAILABLE,0,1.54,12.98
naff.mom,AVAILABLE,0,1.54,26.26
naff.beauty,AVAILABLE,0,1.54,12.98
naff.beer,AVAILABLE,0,1.54,26.26
naff.best,AVAILABLE,0,1.72,15.96
naff.click,AVAILABLE,0,1.54,10.81
naff.garden,AVAILABLE,0,1.54,26.26
naff.hair,AVAILABLE,0,1.54,12.98
naff.monster,AVAILABLE,0,1.54,12.98
naff.rest,AVAILABLE,0,1.54,26.26
naff.skin,AVAILABLE,0,1.54,12.98
naff.surf,AVAILABLE,0,1.54,26.26
narky.lol,AVAILABLE,0,1.54,26.26
narky.space,AVAILABLE,0,1.96,26.26
narky.pics,AVAILABLE,0,1.54,26.26
narky.quest,AVAILABLE,0,1.54,12.98
narky.mom,AVAILABLE,0,1.54,26.26
narky.beauty,AVAILABLE,0,1.54,12.98
narky.beer,AVAILABLE,0,1.54,26.26
narky.best,AVAILABLE,0,1.72,15.96
narky.click,AVAILABLE,1,76.94,109.69
narky.garden,AVAILABLE,0,1.54,26.26
narky.hair,AVAILABLE,0,1.54,12.98
narky.monster,AVAILABLE,0,1.54,12.98
narky.rest,AVAILABLE,0,1.54,26.26
narky.skin,AVAILABLE,0,1.54,12.98
narky.surf,AVAILABLE,0,1.54,26.26
natty.lol,PENDING,0,0.00,0.00
natty.space,PENDING,0,0.00,0.00
natty.pics,PENDING,0,0.00,0.00
natty.quest,AVAILABLE,0,1.54,12.98
natty.mom,PENDING,0,0.00,0.00
natty.beauty,AVAILABLE,0,1.54,12.98
natty.beer,UNAVAILABLE,0,1.54,26.26
natty.best,AVAILABLE,0,1.72,15.96
natty.click,PENDING,0,0.00,0.00
natty.garden,AVAILABLE,0,1.54,26.26
natty.hair,AVAILABLE,0,1.54,12.98
natty.monster,AVAILABLE,0,1.54,12.98
natty.rest,PENDING,0,0.00,0.00
natty.skin,AVAILABLE,0,1.54,12.98
natty.surf,AVAILABLE,0,1.54,26.26
negus.lol,UNAVAILABLE,0,1.54,26.26
negus.space,AVAILABLE,1,68.75,273.44
negus.pics,AVAILABLE,0,1.54,26.26
negus.quest,AVAILABLE,0,1.54,12.98
negus.mom,AVAILABLE,0,1.54,26.26
negus.beauty,AVAILABLE,0,1.54,12.98
negus.beer,AVAILABLE,0,1.54,26.26
negus.best,AVAILABLE,0,1.72,15.96
negus.click,AVAILABLE,1,76.94,109.69
negus.garden,AVAILABLE,0,1.54,26.26
negus.hair,AVAILABLE,0,1.54,12.98
negus.monster,AVAILABLE,0,1.54,12.98
negus.rest,AVAILABLE,0,1.54,26.26
negus.skin,AVAILABLE,0,1.54,12.98
negus.surf,AVAILABLE,0,1.54,26.26
nerf.lol,UNAVAILABLE,0,1.54,26.26
nerf.space,AVAILABLE,1,68.75,273.44
nerf.pics,AVAILABLE,0,1.54,26.26
nerf.quest,UNAVAILABLE,0,1.54,12.98
nerf.mom,UNAVAILABLE,0,1.54,26.26
nerf.beauty,AVAILABLE,0,1.54,12.98
nerf.beer,AVAILABLE,0,1.54,26.26
nerf.best,AVAILABLE,0,1.72,15.96
nerf.click,AVAILABLE,0,1.54,10.81
nerf.garden,AVAILABLE,0,1.54,26.26
nerf.hair,AVAILABLE,0,1.54,12.98
nerf.monster,AVAILABLE,0,1.54,12.98
nerf.rest,AVAILABLE,0,1.54,26.26
nerf.skin,AVAILABLE,0,1.54,12.98
nerf.surf,AVAILABLE,0,1.54,26.26
nervy.lol,AVAILABLE,0,1.54,26.26
nervy.space,AVAILABLE,1,27.82,109.69
nervy.pics,AVAILABLE,0,1.54,26.26
nervy.quest,AVAILABLE,0,1.54,12.98
nervy.mom,AVAILABLE,0,1.54,26.26
nervy.beauty,AVAILABLE,0,1.54,12.98
nervy.beer,AVAILABLE,0,1.54,26.26
nervy.best,AVAILABLE,0,1.72,15.96
nervy.click,AVAILABLE,1,76.94,109.69
nervy.garden,AVAILABLE,0,1.54,26.26
nervy.hair,AVAILABLE,0,1.54,12.98
nervy.monster,AVAILABLE,0,1.54,12.98
nervy.rest,AVAILABLE,0,1.54,26.26
nervy.skin,AVAILABLE,0,1.54,12.98
nervy.surf,AVAILABLE,0,1.54,26.26
neume.lol,AVAILABLE,0,1.54,26.26
neume.space,AVAILABLE,1,27.82,109.69
neume.pics,AVAILABLE,0,1.54,26.26
neume.quest,AVAILABLE,0,1.54,12.98
neume.mom,AVAILABLE,0,1.54,26.26
neume.beauty,AVAILABLE,0,1.54,12.98
neume.beer,AVAILABLE,0,1.54,26.26
neume.best,AVAILABLE,0,1.72,15.96
neume.click,AVAILABLE,1,76.94,109.69
neume.garden,AVAILABLE,0,1.54,26.26
neume.hair,AVAILABLE,0,1.54,12.98
neume.monster,AVAILABLE,0,1.54,12.98
neume.rest,AVAILABLE,0,1.54,26.26
neume.skin,AVAILABLE,0,1.54,12.98
neume.surf,AVAILABLE,0,1.54,26.26
newel.lol,AVAILABLE,0,1.54,26.26
newel.space,AVAILABLE,1,27.82,109.69
newel.pics,AVAILABLE,0,1.54,26.26
newel.quest,AVAILABLE,0,1.54,12.98
newel.mom,AVAILABLE,0,1.54,26.26
newel.beauty,AVAILABLE,0,1.54,12.98
newel.beer,AVAILABLE,0,1.54,26.26
newel.best,AVAILABLE,0,1.72,15.96
newel.click,AVAILABLE,1,76.94,109.69
newel.garden,AVAILABLE,0,1.54,26.26
newel.hair,AVAILABLE,0,1.54,12.98
newel.monster,AVAILABLE,0,1.54,12.98
newel.rest,AVAILABLE,0,1.54,26.26
newel.skin,AVAILABLE,0,1.54,12.98
newel.surf,AVAILABLE,0,1.54,26.26
nifty.lol,PENDING,0,0.00,0.00
nifty.space,UNAVAILABLE,0,1.96,26.26
nifty.pics,PENDING,0,0.00,0.00
nifty.quest,AVAILABLE,0,1.54,12.98
nifty.mom,PENDING,0,0.00,0.00
nifty.beauty,AVAILABLE,0,1.54,12.98
nifty.beer,AVAILABLE,0,1.54,26.26
nifty.best,AVAILABLE,0,1.72,15.96
nifty.click,PENDING,0,0.00,0.00
nifty.garden,AVAILABLE,0,1.54,26.26
nifty.hair,AVAILABLE,0,1.54,12.98
nifty.monster,AVAILABLE,0,1.54,12.98
nifty.rest,PENDING,0,0.00,0.00
nifty.skin,AVAILABLE,0,1.54,12.98
nifty.surf,UNAVAILABLE,0,1.54,26.26
nimbi.lol,AVAILABLE,0,1.54,26.26
nimbi.space,AVAILABLE,1,27.82,109.69
nimbi.pics,AVAILABLE,0,1.54,26.26
nimbi.quest,AVAILABLE,0,1.54,12.98
nimbi.mom,AVAILABLE,0,1.54,26.26
nimbi.beauty,AVAILABLE,0,1.54,12.98
nimbi.beer,AVAILABLE,0,1.54,26.26
nimbi.best,AVAILABLE,0,1.72,15.96
nimbi.click,AVAILABLE,1,76.94,109.69
nimbi.garden,AVAILABLE,0,1.54,26.26
nimbi.hair,AVAILABLE,0,1.54,12.98
nimbi.monster,AVAILABLE,0,1.54,12.98
nimbi.rest,AVAILABLE,0,1.54,26.26
nimbi.skin,AVAILABLE,0,1.54,12.98
nimbi.surf,AVAILABLE,0,1.54,26.26
ninny.lol,AVAILABLE,0,1.54,26.26
ninny.space,AVAILABLE,1,27.82,109.69
ninny.pics,AVAILABLE,0,1.54,26.26
ninny.quest,AVAILABLE,0,1.54,12.98
ninny.mom,AVAILABLE,0,1.54,26.26
ninny.beauty,AVAILABLE,0,1.54,12.98
ninny.beer,AVAILABLE,0,1.54,26.26
ninny.best,AVAILABLE,0,1.72,15.96
ninny.click,AVAILABLE,1,76.94,109.69
ninny.garden,AVAILABLE,0,1.54,26.26
ninny.hair,AVAILABLE,0,1.54,12.98
ninny.monster,AVAILABLE,0,1.54,12.98
ninny.rest,AVAILABLE,0,1.54,26.26
ninny.skin,AVAILABLE,0,1.54,12.98
ninny.surf,AVAILABLE,0,1.54,26.26
nitre.lol,AVAILABLE,0,1.54,26.26
nitre.space,UNAVAILABLE,0,1.96,26.26
nitre.pics,AVAILABLE,0,1.54,26.26
nitre.quest,AVAILABLE,0,1.54,12.98
nitre.mom,AVAILABLE,0,1.54,26.26
nitre.beauty,AVAILABLE,0,1.54,12.98
nitre.beer,AVAILABLE,0,1.54,26.26
nitre.best,AVAILABLE,0,1.72,15.96
