domain,status,premium,reg_price,renew_price
  💰 PREMIUM: data.skin reg=$710.10
data.lol,UNAVAILABLE,1,109.69,109.69
data.space,UNAVAILABLE,1,1365.10,5458.82
data.pics,UNAVAILABLE,0,1.54,26.26
data.quest,UNAVAILABLE,1,710.10,13.74
data.mom,UNAVAILABLE,1,710.10,710.10
data.beauty,AVAILABLE,1,710.10,710.10
data.beer,UNAVAILABLE,0,1.54,26.26
data.best,AVAILABLE,1,872.98,872.98
data.click,UNAVAILABLE,0,1.54,10.81
data.garden,UNAVAILABLE,1,437.19,27.82
data.hair,AVAILABLE,1,710.10,710.10
data.monster,UNAVAILABLE,1,546.35,13.74
data.rest,AVAILABLE,1,1719.89,2456.76
data.skin,AVAILABLE,1,710.10,710.10
data.surf,UNAVAILABLE,1,437.19,27.82
  💰 PREMIUM: cook.space reg=$1365.10
  💰 PREMIUM: cook.quest reg=$710.10
  💰 PREMIUM: cook.beauty reg=$710.10
  💰 PREMIUM: cook.beer reg=$2183.84
  💰 PREMIUM: cook.best reg=$76.94
  💰 PREMIUM: cook.garden reg=$44.19
  💰 PREMIUM: cook.hair reg=$710.10
  💰 PREMIUM: cook.monster reg=$218.86
  💰 PREMIUM: cook.skin reg=$710.10
cook.lol,PENDING,0,0.00,0.00
cook.space,AVAILABLE,1,1365.10,5458.82
cook.pics,PENDING,0,0.00,0.00
cook.quest,AVAILABLE,1,710.10,13.74
cook.mom,PENDING,0,0.00,0.00
cook.beauty,AVAILABLE,1,710.10,13.74
cook.beer,AVAILABLE,1,2183.84,27.82
cook.best,AVAILABLE,1,76.94,76.94
cook.click,PENDING,0,0.00,0.00
cook.garden,AVAILABLE,1,44.19,27.82
cook.hair,AVAILABLE,1,710.10,13.74
cook.monster,AVAILABLE,1,218.86,13.74
cook.rest,PENDING,0,0.00,0.00
cook.skin,AVAILABLE,1,710.10,13.74
cook.surf,UNAVAILABLE,1,87.86,27.82
  💰 PREMIUM: hack.space reg=$682.81
  💰 PREMIUM: hack.quest reg=$710.10
  💰 PREMIUM: hack.mom reg=$710.10
  💰 PREMIUM: hack.beauty reg=$2183.84
  💰 PREMIUM: hack.hair reg=$2183.84
  💰 PREMIUM: hack.skin reg=$2183.84
hack.lol,UNAVAILABLE,1,109.69,109.69
hack.space,AVAILABLE,1,682.81,2729.67
hack.pics,UNAVAILABLE,0,1.54,26.26
hack.quest,AVAILABLE,1,710.10,13.74
hack.mom,AVAILABLE,1,710.10,710.10
hack.beauty,AVAILABLE,1,2183.84,13.74
hack.beer,UNAVAILABLE,0,1.54,26.26
hack.best,UNAVAILABLE,0,1.72,15.96
hack.click,UNAVAILABLE,0,1.54,10.81
hack.garden,UNAVAILABLE,0,1.54,26.26
hack.hair,AVAILABLE,1,2183.84,13.74
hack.monster,UNAVAILABLE,0,1.54,12.98
hack.rest,UNAVAILABLE,0,1.54,26.26
hack.skin,AVAILABLE,1,2183.84,13.74
hack.surf,UNAVAILABLE,1,44.19,27.82
  💰 PREMIUM: zen.space reg=$1365.10
  💰 PREMIUM: zen.quest reg=$710.10
  💰 PREMIUM: zen.mom reg=$710.10
  💰 PREMIUM: zen.beauty reg=$2183.84
  💰 PREMIUM: zen.beer reg=$437.19
  💰 PREMIUM: zen.best reg=$76.94
  💰 PREMIUM: zen.click reg=$76.94
  💰 PREMIUM: zen.hair reg=$2183.84
  💰 PREMIUM: zen.skin reg=$2183.84
zen.lol,UNAVAILABLE,0,1.54,26.26
zen.space,AVAILABLE,1,1365.10,5458.82
zen.pics,UNAVAILABLE,0,1.54,26.26
zen.quest,AVAILABLE,1,710.10,13.74
zen.mom,AVAILABLE,1,710.10,710.10
zen.beauty,AVAILABLE,1,2183.84,2183.84
zen.beer,AVAILABLE,1,437.19,27.82
zen.best,AVAILABLE,1,76.94,76.94
zen.click,AVAILABLE,1,76.94,109.69
zen.garden,UNAVAILABLE,1,437.19,27.82
zen.hair,AVAILABLE,1,2183.84,2183.84
zen.monster,UNAVAILABLE,0,1.54,12.98
zen.rest,UNAVAILABLE,1,688.27,983.02
zen.skin,AVAILABLE,1,2183.84,2183.84
zen.surf,UNAVAILABLE,1,44.19,44.19
