domain,status,premium,reg_price,renew_price
molly.skin,UNAVAILABLE,0,1.54,12.98
molly.surf,AVAILABLE,1,44.19,27.82
morel.lol,AVAILABLE,0,1.54,26.26
morel.space,AVAILABLE,1,68.75,273.44
morel.pics,AVAILABLE,0,1.54,26.26
morel.quest,AVAILABLE,0,1.54,12.98
morel.mom,AVAILABLE,0,1.54,26.26
morel.beauty,AVAILABLE,0,1.54,12.98
morel.beer,AVAILABLE,0,1.54,26.26
morel.best,AVAILABLE,0,1.72,15.96
morel.click,UNAVAILABLE,0,1.54,10.81
morel.garden,AVAILABLE,0,1.54,26.26
morel.hair,AVAILABLE,0,1.54,12.98
morel.monster,AVAILABLE,0,1.54,12.98
morel.rest,AVAILABLE,0,1.54,26.26
morel.skin,AVAILABLE,0,1.54,12.98
morel.surf,AVAILABLE,0,1.54,26.26
mortar.lol,AVAILABLE,0,1.54,26.26
mortar.space,AVAILABLE,1,136.98,546.35
mortar.pics,AVAILABLE,0,1.54,26.26
mortar.quest,AVAILABLE,0,1.54,12.98
mortar.mom,AVAILABLE,0,1.54,26.26
mortar.beauty,AVAILABLE,0,1.54,12.98
mortar.beer,AVAILABLE,0,1.54,26.26
mortar.best,AVAILABLE,0,1.72,15.96
mortar.click,AVAILABLE,0,1.54,10.81
mortar.garden,AVAILABLE,0,1.54,26.26
mortar.hair,AVAILABLE,0,1.54,12.98
mortar.monster,AVAILABLE,0,1.54,12.98
mortar.rest,AVAILABLE,0,1.54,26.26
mortar.skin,AVAILABLE,0,1.54,12.98
mortar.surf,AVAILABLE,0,1.54,26.26
mote.lol,AVAILABLE,0,1.54,26.26
mote.space,AVAILABLE,1,68.75,273.44
mote.pics,AVAILABLE,0,1.54,26.26
mote.quest,AVAILABLE,0,1.54,12.98
mote.mom,AVAILABLE,0,1.54,26.26
mote.beauty,AVAILABLE,0,1.54,12.98
mote.beer,AVAILABLE,1,44.19,27.82
mote.best,AVAILABLE,0,1.72,15.96
mote.click,UNAVAILABLE,0,1.54,10.81
mote.garden,AVAILABLE,0,1.54,26.26
mote.hair,AVAILABLE,0,1.54,12.98
mote.monster,UNAVAILABLE,0,1.54,12.98
mote.rest,AVAILABLE,0,1.54,26.26
mote.skin,AVAILABLE,0,1.54,12.98
mote.surf,AVAILABLE,0,1.54,26.26
moth.lol,UNAVAILABLE,0,1.54,26.26
moth.space,AVAILABLE,1,68.75,273.44
moth.pics,UNAVAILABLE,0,1.54,26.26
moth.quest,UNAVAILABLE,0,1.54,12.98
moth.mom,UNAVAILABLE,0,1.54,26.26
moth.beauty,AVAILABLE,0,1.54,12.98
moth.beer,AVAILABLE,1,87.86,87.86
moth.best,UNAVAILABLE,0,1.72,15.96
moth.click,AVAILABLE,1,76.94,109.69
moth.garden,UNAVAILABLE,0,1.54,26.26
moth.hair,AVAILABLE,0,1.54,12.98
moth.monster,UNAVAILABLE,0,1.54,12.98
moth.rest,AVAILABLE,0,1.54,26.26
moth.skin,AVAILABLE,0,1.54,12.98
moth.surf,AVAILABLE,0,1.54,26.26
mulch.lol,AVAILABLE,0,1.54,26.26
mulch.space,AVAILABLE,1,136.98,546.35
mulch.pics,AVAILABLE,0,1.54,26.26
mulch.quest,AVAILABLE,0,1.54,12.98
mulch.mom,AVAILABLE,0,1.54,26.26
mulch.beauty,AVAILABLE,0,1.54,12.98
mulch.beer,AVAILABLE,0,1.54,26.26
mulch.best,AVAILABLE,0,1.72,15.96
mulch.click,AVAILABLE,1,76.94,109.69
mulch.garden,AVAILABLE,1,218.86,27.82
mulch.hair,AVAILABLE,0,1.54,12.98
mulch.monster,UNAVAILABLE,0,1.54,12.98
mulch.rest,AVAILABLE,0,1.54,26.26
mulch.skin,AVAILABLE,0,1.54,12.98
mulch.surf,AVAILABLE,0,1.54,26.26
murk.lol,UNAVAILABLE,0,1.54,26.26
murk.space,AVAILABLE,1,27.82,109.69
murk.pics,AVAILABLE,0,1.54,26.26
murk.quest,AVAILABLE,0,1.54,12.98
murk.mom,AVAILABLE,0,1.54,26.26
murk.beauty,AVAILABLE,0,1.54,12.98
murk.beer,AVAILABLE,0,1.54,26.26
murk.best,AVAILABLE,0,1.72,15.96
murk.click,AVAILABLE,1,76.94,109.69
murk.garden,AVAILABLE,0,1.54,26.26
murk.hair,AVAILABLE,0,1.54,12.98
murk.monster,AVAILABLE,0,1.54,12.98
murk.rest,AVAILABLE,0,1.54,26.26
murk.skin,AVAILABLE,0,1.54,12.98
murk.surf,AVAILABLE,0,1.54,26.26
must.lol,UNAVAILABLE,0,1.54,26.26
must.space,UNAVAILABLE,1,68.75,273.44
must.pics,AVAILABLE,0,1.54,26.26
must.quest,UNAVAILABLE,0,1.54,12.98
must.mom,AVAILABLE,0,1.54,26.26
must.beauty,AVAILABLE,0,1.54,12.98
must.beer,UNAVAILABLE,0,1.54,26.26
must.best,AVAILABLE,0,1.72,15.96
must.click,UNAVAILABLE,0,1.54,10.81
must.garden,AVAILABLE,0,1.54,26.26
must.hair,AVAILABLE,0,1.54,12.98
must.monster,UNAVAILABLE,0,1.54,12.98
must.rest,UNAVAILABLE,0,1.54,26.26
must.skin,AVAILABLE,0,1.54,12.98
must.surf,AVAILABLE,0,1.54,26.26
myna.lol,UNAVAILABLE,0,1.54,26.26
myna.space,AVAILABLE,1,27.82,109.69
myna.pics,AVAILABLE,0,1.54,26.26
myna.quest,AVAILABLE,0,1.54,12.98
myna.mom,AVAILABLE,0,1.54,26.26
myna.beauty,AVAILABLE,0,1.54,12.98
myna.beer,AVAILABLE,0,1.54,26.26
myna.best,AVAILABLE,0,1.72,15.96
myna.click,AVAILABLE,1,76.94,109.69
myna.garden,AVAILABLE,0,1.54,26.26
myna.hair,AVAILABLE,0,1.54,12.98
myna.monster,AVAILABLE,0,1.54,12.98
myna.rest,AVAILABLE,0,1.54,26.26
myna.skin,AVAILABLE,0,1.54,12.98
myna.surf,AVAILABLE,0,1.54,26.26
nacre.lol,AVAILABLE,0,1.54,26.26
nacre.space,UNAVAILABLE,0,1.96,26.26
nacre.pics,AVAILABLE,0,1.54,26.26
nacre.quest,AVAILABLE,0,1.54,12.98
nacre.mom,AVAILABLE,0,1.54,26.26
nacre.beauty,AVAILABLE,0,1.54,12.98
nacre.beer,AVAILABLE,0,1.54,26.26
nacre.best,AVAILABLE,0,1.72,15.96
nacre.click,AVAILABLE,1,76.94,109.69
nacre.garden,AVAILABLE,0,1.54,26.26
nacre.hair,AVAILABLE,0,1.54,12.98
nacre.monster,AVAILABLE,0,1.54,12.98
nacre.rest,AVAILABLE,0,1.54,26.26
nacre.skin,AVAILABLE,0,1.54,12.98
nacre.surf,AVAILABLE,0,1.54,26.26
nadir.lol,UNAVAILABLE,0,1.54,26.26
nadir.space,UNAVAILABLE,1,68.75,273.44
nadir.pics,AVAILABLE,0,1.54,26.26
nadir.quest,AVAILABLE,0,1.54,12.98
nadir.mom,AVAILABLE,0,1.54,26.26
nadir.beauty,AVAILABLE,0,1.54,12.98
nadir.beer,AVAILABLE,0,1.54,26.26
nadir.best,AVAILABLE,0,1.72,15.96
nadir.click,AVAILABLE,1,76.94,109.69
nadir.garden,AVAILABLE,0,1.54,26.26
nadir.hair,AVAILABLE,0,1.54,12.98
nadir.monster,AVAILABLE,0,1.54,12.98
nadir.rest,AVAILABLE,0,1.54,26.26
nadir.skin,AVAILABLE,0,1.54,12.98
nadir.surf,AVAILABLE,0,1.54,26.26
naiad.lol,AVAILABLE,0,1.54,26.26
naiad.space,AVAILABLE,1,27.82,109.69
naiad.pics,AVAILABLE,0,1.54,26.26
naiad.quest,AVAILABLE,0,1.54,12.98
naiad.mom,AVAILABLE,0,1.54,26.26
naiad.beauty,AVAILABLE,0,1.54,12.98
naiad.beer,AVAILABLE,0,1.54,26.26
naiad.best,AVAILABLE,0,1.72,15.96
naiad.click,AVAILABLE,1,76.94,109.69
naiad.garden,AVAILABLE,0,1.54,26.26
naiad.hair,AVAILABLE,0,1.54,12.98
naiad.monster,AVAILABLE,0,1.54,12.98
naiad.rest,AVAILABLE,0,1.54,26.26
naiad.skin,AVAILABLE,0,1.54,12.98
naiad.surf,AVAILABLE,0,1.54,26.26
nap.lol,UNAVAILABLE,0,1.54,26.26
nap.space,PENDING,0,0.00,0.00
nap.pics,UNAVAILABLE,0,1.54,26.26
nap.quest,AVAILABLE,1,710.10,13.74
nap.mom,AVAILABLE,0,1.54,26.26
nap.beauty,AVAILABLE,0,1.54,12.98
nap.beer,UNAVAILABLE,0,1.54,26.26
nap.best,UNAVAILABLE,0,1.72,15.96
nap.click,AVAILABLE,1,382.61,546.35
nap.garden,AVAILABLE,1,437.19,27.82
nap.hair,AVAILABLE,0,1.54,12.98
nap.monster,AVAILABLE,0,1.54,12.98
nap.rest,AVAILABLE,1,688.27,983.02
nap.skin,AVAILABLE,0,1.54,12.98
nap.surf,AVAILABLE,1,437.19,27.82
nave.lol,UNAVAILABLE,0,1.54,26.26
nave.space,AVAILABLE,1,68.75,273.44
nave.pics,UNAVAILABLE,0,1.54,26.26
nave.quest,UNAVAILABLE,0,1.54,12.98
nave.mom,AVAILABLE,0,1.54,26.26
nave.beauty,UNAVAILABLE,0,1.54,12.98
nave.beer,AVAILABLE,0,1.54,26.26
nave.best,AVAILABLE,0,1.72,15.96
nave.click,AVAILABLE,1,76.94,109.69
nave.garden,AVAILABLE,0,1.54,26.26
nave.hair,AVAILABLE,0,1.54,12.98
nave.monster,AVAILABLE,0,1.54,12.98
nave.rest,AVAILABLE,0,1.54,26.26
nave.skin,AVAILABLE,0,1.54,12.98
nave.surf,AVAILABLE,0,1.54,26.26
newt.lol,UNAVAILABLE,0,1.54,26.26
newt.space,AVAILABLE,1,68.75,273.44
newt.pics,UNAVAILABLE,0,1.54,26.26
newt.quest,UNAVAILABLE,0,1.54,12.98
newt.mom,AVAILABLE,0,1.54,26.26
newt.beauty,AVAILABLE,0,1.54,12.98
newt.beer,AVAILABLE,0,1.54,26.26
newt.best,AVAILABLE,0,1.72,15.96
newt.click,AVAILABLE,1,76.94,109.69
newt.garden,UNAVAILABLE,0,1.54,26.26
newt.hair,AVAILABLE,0,1.54,12.98
newt.monster,AVAILABLE,0,1.54,12.98
newt.rest,AVAILABLE,0,1.54,26.26
newt.skin,AVAILABLE,0,1.54,12.98
newt.surf,AVAILABLE,0,1.54,26.26
nexus.lol,UNAVAILABLE,0,1.54,26.26
nexus.space,UNAVAILABLE,1,136.98,546.35
nexus.pics,UNAVAILABLE,0,1.54,26.26
nexus.quest,UNAVAILABLE,0,1.54,12.98
nexus.mom,UNAVAILABLE,0,1.54,26.26
nexus.beauty,UNAVAILABLE,0,1.54,12.98
nexus.beer,UNAVAILABLE,0,1.54,26.26
nexus.best,UNAVAILABLE,0,1.72,15.96
nexus.click,UNAVAILABLE,0,1.54,10.81
nexus.garden,UNAVAILABLE,0,1.54,26.26
nexus.hair,UNAVAILABLE,0,1.54,12.98
nexus.monster,UNAVAILABLE,0,1.54,12.98
nexus.rest,UNAVAILABLE,0,1.54,26.26
nexus.skin,UNAVAILABLE,0,1.54,12.98
nexus.surf,UNAVAILABLE,0,1.54,26.26
nib.lol,UNAVAILABLE,0,1.54,26.26
nib.space,UNAVAILABLE,0,1.96,26.26
nib.pics,UNAVAILABLE,0,1.54,26.26
nib.quest,UNAVAILABLE,0,1.54,12.98
nib.mom,UNAVAILABLE,0,1.54,26.26
nib.beauty,UNAVAILABLE,0,1.54,12.98
nib.beer,UNAVAILABLE,0,1.54,26.26
nib.best,UNAVAILABLE,0,1.72,15.96
nib.click,UNAVAILABLE,0,1.54,10.81
nib.garden,UNAVAILABLE,0,1.54,26.26
nib.hair,UNAVAILABLE,0,1.54,12.98
nib.monster,UNAVAILABLE,0,1.54,12.98
nib.rest,UNAVAILABLE,0,1.54,26.26
nib.skin,UNAVAILABLE,0,1.54,12.98
nib.surf,UNAVAILABLE,0,1.54,26.26
nix.lol,UNAVAILABLE,1,109.69,109.69
nix.space,UNAVAILABLE,1,136.98,546.35
nix.pics,UNAVAILABLE,0,1.54,26.26
nix.quest,UNAVAILABLE,0,1.54,12.98
nix.mom,AVAILABLE,0,1.54,26.26
nix.beauty,UNAVAILABLE,0,1.54,12.98
nix.beer,AVAILABLE,1,437.19,27.82
nix.best,UNAVAILABLE,0,1.72,15.96
nix.click,AVAILABLE,1,76.94,109.69
nix.garden,AVAILABLE,1,437.19,27.82
nix.hair,AVAILABLE,0,1.54,12.98
nix.monster,UNAVAILABLE,0,1.54,12.98
nix.rest,UNAVAILABLE,0,1.54,26.26
nix.skin,UNAVAILABLE,0,1.54,12.98
nix.surf,AVAILABLE,1,437.19,27.82
norn.lol,AVAILABLE,0,1.54,26.26
norn.space,AVAILABLE,1,68.75,273.44
norn.pics,AVAILABLE,0,1.54,26.26
norn.quest,AVAILABLE,0,1.54,12.98
norn.mom,AVAILABLE,0,1.54,26.26
norn.beauty,AVAILABLE,0,1.54,12.98
norn.beer,AVAILABLE,0,1.54,26.26
norn.best,AVAILABLE,0,1.72,15.96
norn.click,AVAILABLE,1,76.94,109.69
norn.garden,AVAILABLE,0,1.54,26.26
norn.hair,AVAILABLE,0,1.54,12.98
norn.monster,AVAILABLE,0,1.54,12.98
norn.rest,AVAILABLE,0,1.54,26.26
norn.skin,AVAILABLE,0,1.54,12.98
norn.surf,AVAILABLE,0,1.54,26.26
nymph.lol,UNAVAILABLE,0,1.54,26.26
nymph.space,AVAILABLE,1,68.75,273.44
nymph.pics,UNAVAILABLE,0,1.54,26.26
nymph.quest,UNAVAILABLE,0,1.54,12.98
nymph.mom,AVAILABLE,0,1.54,26.26
nymph.beauty,AVAILABLE,0,1.54,12.98
nymph.beer,AVAILABLE,0,1.54,26.26
nymph.best,AVAILABLE,0,1.72,15.96
nymph.click,AVAILABLE,1,76.94,109.69
nymph.garden,UNAVAILABLE,0,1.54,26.26
nymph.hair,AVAILABLE,0,1.54,12.98
nymph.monster,AVAILABLE,0,1.54,12.98
nymph.rest,AVAILABLE,0,1.54,26.26
nymph.skin,AVAILABLE,0,1.54,12.98
nymph.surf,AVAILABLE,0,1.54,26.26
oat.lol,AVAILABLE,1,710.10,710.10
oat.space,AVAILABLE,1,68.75,273.44
oat.pics,AVAILABLE,0,1.54,26.26
oat.quest,UNAVAILABLE,0,1.54,12.98
oat.mom,AVAILABLE,0,1.54,26.26
oat.beauty,AVAILABLE,0,1.54,12.98
oat.beer,AVAILABLE,1,44.19,27.82
oat.best,UNAVAILABLE,0,1.72,15.96
oat.click,AVAILABLE,1,382.61,546.35
oat.garden,AVAILABLE,1,44.19,27.82
oat.hair,AVAILABLE,0,1.54,12.98
oat.monster,AVAILABLE,0,1.54,12.98
oat.rest,AVAILABLE,1,138.07,197.02
oat.skin,AVAILABLE,0,1.54,12.98
oat.surf,AVAILABLE,1,44.19,27.82
ode.lol,UNAVAILABLE,0,1.54,26.26
ode.space,AVAILABLE,1,136.98,546.35
ode.pics,AVAILABLE,0,1.54,26.26
ode.quest,UNAVAILABLE,0,1.54,12.98
ode.mom,AVAILABLE,0,1.54,26.26
ode.beauty,AVAILABLE,0,1.54,12.98
ode.beer,PENDING,0,0.00,0.00
ode.best,UNAVAILABLE,0,1.72,15.96
ode.click,AVAILABLE,1,76.94,109.69
ode.garden,PENDING,0,0.00,0.00
ode.hair,AVAILABLE,0,1.54,12.98
ode.monster,AVAILABLE,0,1.54,12.98
ode.rest,AVAILABLE,0,1.54,26.26
ode.skin,AVAILABLE,0,1.54,12.98
ode.surf,PENDING,0,0.00,0.00
offal.lol,AVAILABLE,0,1.54,26.26
offal.space,AVAILABLE,1,27.82,109.69
offal.pics,AVAILABLE,0,1.54,26.26
offal.quest,AVAILABLE,0,1.54,12.98
offal.mom,AVAILABLE,0,1.54,26.26
offal.beauty,AVAILABLE,0,1.54,12.98
offal.beer,AVAILABLE,0,1.54,26.26
offal.best,AVAILABLE,0,1.72,15.96
offal.click,AVAILABLE,1,76.94,109.69
offal.garden,UNAVAILABLE,0,1.54,26.26
offal.hair,AVAILABLE,0,1.54,12.98
offal.monster,AVAILABLE,0,1.54,12.98
offal.rest,AVAILABLE,0,1.54,26.26
offal.skin,AVAILABLE,0,1.54,12.98
offal.surf,AVAILABLE,0,1.54,26.26
orris.lol,AVAILABLE,0,1.54,26.26
orris.space,AVAILABLE,1,68.75,273.44
orris.pics,AVAILABLE,0,1.54,26.26
orris.quest,AVAILABLE,0,1.54,12.98
orris.mom,AVAILABLE,0,1.54,26.26
orris.beauty,UNAVAILABLE,0,1.54,12.98
orris.beer,AVAILABLE,0,1.54,26.26
orris.best,AVAILABLE,0,1.72,15.96
orris.click,AVAILABLE,1,76.94,109.69
orris.garden,AVAILABLE,0,1.54,26.26
orris.hair,AVAILABLE,0,1.54,12.98
orris.monster,AVAILABLE,0,1.54,12.98
orris.rest,AVAILABLE,0,1.54,26.26
orris.skin,AVAILABLE,0,1.54,12.98
orris.surf,AVAILABLE,0,1.54,26.26
osage.lol,UNAVAILABLE,0,1.54,26.26
osage.space,AVAILABLE,1,27.82,109.69
osage.pics,AVAILABLE,0,1.54,26.26
osage.quest,AVAILABLE,0,1.54,12.98
osage.mom,AVAILABLE,0,1.54,26.26
osage.beauty,AVAILABLE,0,1.54,12.98
osage.beer,AVAILABLE,0,1.54,26.26
osage.best,AVAILABLE,0,1.72,15.96
osage.click,AVAILABLE,1,76.94,109.69
osage.garden,AVAILABLE,0,1.54,26.26
osage.hair,AVAILABLE,0,1.54,12.98
osage.monster,AVAILABLE,0,1.54,12.98
osage.rest,AVAILABLE,0,1.54,26.26
osage.skin,AVAILABLE,0,1.54,12.98
osage.surf,AVAILABLE,0,1.54,26.26
osier.lol,AVAILABLE,0,1.54,26.26
osier.space,AVAILABLE,1,68.75,273.44
osier.pics,AVAILABLE,0,1.54,26.26
osier.quest,AVAILABLE,0,1.54,12.98
osier.mom,AVAILABLE,0,1.54,26.26
osier.beauty,AVAILABLE,0,1.54,12.98
osier.beer,AVAILABLE,0,1.54,26.26
osier.best,AVAILABLE,0,1.72,15.96
osier.click,AVAILABLE,1,76.94,109.69
osier.garden,AVAILABLE,0,1.54,26.26
osier.hair,AVAILABLE,0,1.54,12.98
osier.monster,AVAILABLE,0,1.54,12.98
osier.rest,AVAILABLE,0,1.54,26.26
osier.skin,AVAILABLE,0,1.54,12.98
osier.surf,AVAILABLE,0,1.54,26.26
ouzel.lol,AVAILABLE,0,1.54,26.26
ouzel.space,AVAILABLE,0,1.96,26.26
ouzel.pics,AVAILABLE,0,1.54,26.26
ouzel.quest,AVAILABLE,0,1.54,12.98
ouzel.mom,AVAILABLE,0,1.54,26.26
ouzel.beauty,AVAILABLE,0,1.54,12.98
ouzel.beer,AVAILABLE,0,1.54,26.26
ouzel.best,AVAILABLE,0,1.72,15.96
ouzel.click,AVAILABLE,1,76.94,109.69
ouzel.garden,AVAILABLE,0,1.54,26.26
ouzel.hair,AVAILABLE,0,1.54,12.98
ouzel.monster,AVAILABLE,0,1.54,12.98
ouzel.rest,AVAILABLE,0,1.54,26.26
ouzel.skin,AVAILABLE,0,1.54,12.98
ouzel.surf,AVAILABLE,0,1.54,26.26
oxbow.lol,AVAILABLE,0,1.54,26.26
oxbow.space,AVAILABLE,1,27.82,109.69
oxbow.pics,AVAILABLE,0,1.54,26.26
oxbow.quest,AVAILABLE,0,1.54,12.98
oxbow.mom,AVAILABLE,0,1.54,26.26
oxbow.beauty,AVAILABLE,0,1.54,12.98
oxbow.beer,AVAILABLE,1,44.19,27.82
oxbow.best,AVAILABLE,0,1.72,15.96
oxbow.click,AVAILABLE,1,382.61,546.35
oxbow.garden,AVAILABLE,0,1.54,26.26
oxbow.hair,AVAILABLE,0,1.54,12.98
oxbow.monster,AVAILABLE,0,1.54,12.98
oxbow.rest,AVAILABLE,0,1.54,26.26
oxbow.skin,AVAILABLE,0,1.54,12.98
oxbow.surf,AVAILABLE,0,1.54,26.26
oxlip.lol,AVAILABLE,0,1.54,26.26
oxlip.space,PENDING,0,0.00,0.00
oxlip.pics,AVAILABLE,0,1.54,26.26
oxlip.quest,AVAILABLE,0,1.54,12.98
oxlip.mom,AVAILABLE,0,1.54,26.26
oxlip.beauty,AVAILABLE,0,1.54,12.98
oxlip.beer,AVAILABLE,0,1.54,26.26
oxlip.best,AVAILABLE,0,1.72,15.96
oxlip.click,AVAILABLE,1,76.94,109.69
oxlip.garden,AVAILABLE,0,1.54,26.26
oxlip.hair,AVAILABLE,0,1.54,12.98
oxlip.monster,AVAILABLE,0,1.54,12.98
oxlip.rest,AVAILABLE,0,1.54,26.26
oxlip.skin,AVAILABLE,0,1.54,12.98
oxlip.surf,AVAILABLE,0,1.54,26.26
palea.lol,AVAILABLE,0,1.54,26.26
palea.space,PENDING,0,0.00,0.00
palea.pics,AVAILABLE,0,1.54,26.26
palea.quest,AVAILABLE,0,1.54,12.98
palea.mom,AVAILABLE,0,1.54,26.26
palea.beauty,AVAILABLE,0,1.54,12.98
palea.beer,AVAILABLE,0,1.54,26.26
palea.best,AVAILABLE,0,1.72,15.96
palea.click,AVAILABLE,1,76.94,109.69
palea.garden,AVAILABLE,0,1.54,26.26
palea.hair,AVAILABLE,0,1.54,12.98
palea.monster,AVAILABLE,0,1.54,12.98
palea.rest,AVAILABLE,0,1.54,26.26
palea.skin,AVAILABLE,0,1.54,12.98
palea.surf,AVAILABLE,0,1.54,26.26
patina.lol,AVAILABLE,0,1.54,26.26
patina.space,UNAVAILABLE,0,1.96,26.26
patina.pics,AVAILABLE,0,1.54,26.26
patina.quest,AVAILABLE,0,1.54,12.98
patina.mom,AVAILABLE,0,1.54,26.26
patina.beauty,AVAILABLE,0,1.54,12.98
patina.beer,AVAILABLE,0,1.54,26.26
patina.best,AVAILABLE,0,1.72,15.96
patina.click,AVAILABLE,1,76.94,109.69
patina.garden,AVAILABLE,0,1.54,26.26
patina.hair,AVAILABLE,0,1.54,12.98
patina.monster,AVAILABLE,0,1.54,12.98
patina.rest,AVAILABLE,0,1.54,26.26
patina.skin,UNAVAILABLE,0,1.54,12.98
patina.surf,AVAILABLE,0,1.54,26.26
peal.lol,UNAVAILABLE,0,1.54,26.26
peal.space,UNAVAILABLE,0,1.96,26.26
peal.pics,AVAILABLE,0,1.54,26.26
peal.quest,AVAILABLE,0,1.54,12.98
peal.mom,AVAILABLE,0,1.54,26.26
peal.beauty,AVAILABLE,0,1.54,12.98
peal.beer,AVAILABLE,0,1.54,26.26
peal.best,AVAILABLE,0,1.72,15.96
peal.click,AVAILABLE,1,76.94,109.69
peal.garden,AVAILABLE,0,1.54,26.26
peal.hair,AVAILABLE,0,1.54,12.98
peal.monster,AVAILABLE,0,1.54,12.98
peal.rest,AVAILABLE,0,1.54,26.26
peal.skin,AVAILABLE,0,1.54,12.98
peal.surf,AVAILABLE,0,1.54,26.26
peat.lol,AVAILABLE,0,1.54,26.26
peat.space,AVAILABLE,1,68.75,273.44
peat.pics,AVAILABLE,0,1.54,26.26
peat.quest,AVAILABLE,0,1.54,12.98
peat.mom,AVAILABLE,0,1.54,26.26
peat.beauty,AVAILABLE,0,1.54,12.98
peat.beer,AVAILABLE,0,1.54,26.26
peat.best,AVAILABLE,0,1.72,15.96
peat.click,AVAILABLE,1,76.94,109.69
peat.garden,AVAILABLE,0,1.54,26.26
peat.hair,AVAILABLE,0,1.54,12.98
peat.monster,AVAILABLE,0,1.54,12.98
peat.rest,AVAILABLE,0,1.54,26.26
peat.skin,AVAILABLE,0,1.54,12.98
peat.surf,AVAILABLE,0,1.54,26.26
pelt.lol,AVAILABLE,0,1.54,26.26
pelt.space,AVAILABLE,1,68.75,273.44
pelt.pics,AVAILABLE,0,1.54,26.26
pelt.quest,AVAILABLE,0,1.54,12.98
pelt.mom,AVAILABLE,0,1.54,26.26
pelt.beauty,AVAILABLE,0,1.54,12.98
pelt.beer,AVAILABLE,0,1.54,26.26
pelt.best,AVAILABLE,0,1.72,15.96
pelt.click,AVAILABLE,1,76.94,109.69
pelt.garden,AVAILABLE,0,1.54,26.26
pelt.hair,AVAILABLE,0,1.54,12.98
pelt.monster,AVAILABLE,0,1.54,12.98
pelt.rest,AVAILABLE,0,1.54,26.26
pelt.skin,AVAILABLE,0,1.54,12.98
pelt.surf,AVAILABLE,0,1.54,26.26
peony.lol,AVAILABLE,0,1.54,26.26
peony.space,UNAVAILABLE,0,1.96,26.26
peony.pics,UNAVAILABLE,0,1.54,26.26
peony.quest,AVAILABLE,0,1.54,12.98
peony.mom,AVAILABLE,0,1.54,26.26
peony.beauty,UNAVAILABLE,0,1.54,12.98
peony.beer,AVAILABLE,0,1.54,26.26
peony.best,UNAVAILABLE,0,1.72,15.96
peony.click,UNAVAILABLE,0,1.54,10.81
peony.garden,UNAVAILABLE,0,1.54,26.26
peony.hair,AVAILABLE,0,1.54,12.98
peony.monster,AVAILABLE,0,1.54,12.98
peony.rest,AVAILABLE,0,1.54,26.26
peony.skin,AVAILABLE,0,1.54,12.98
peony.surf,AVAILABLE,0,1.54,26.26
perch.lol,UNAVAILABLE,0,1.54,26.26
perch.space,AVAILABLE,1,273.44,1092.18
perch.pics,AVAILABLE,0,1.54,26.26
perch.quest,UNAVAILABLE,0,1.54,12.98
perch.mom,AVAILABLE,0,1.54,26.26
perch.beauty,AVAILABLE,0,1.54,12.98
perch.beer,UNAVAILABLE,0,1.54,26.26
perch.best,AVAILABLE,0,1.72,15.96
perch.click,AVAILABLE,1,76.94,109.69
perch.garden,AVAILABLE,0,1.54,26.26
perch.hair,AVAILABLE,0,1.54,12.98
perch.monster,UNAVAILABLE,0,1.54,12.98
perch.rest,AVAILABLE,0,1.54,26.26
perch.skin,AVAILABLE,0,1.54,12.98
perch.surf,AVAILABLE,0,1.54,26.26
pestle.lol,AVAILABLE,0,1.54,26.26
pestle.space,PENDING,0,0.00,0.00
pestle.pics,AVAILABLE,0,1.54,26.26
pestle.quest,AVAILABLE,0,1.54,12.98
pestle.mom,AVAILABLE,0,1.54,26.26
pestle.beauty,AVAILABLE,0,1.54,12.98
pestle.beer,PENDING,0,0.00,0.00
pestle.best,AVAILABLE,0,1.72,15.96
pestle.click,AVAILABLE,0,1.54,10.81
pestle.garden,PENDING,0,0.00,0.00
pestle.hair,AVAILABLE,0,1.54,12.98
pestle.monster,AVAILABLE,0,1.54,12.98
pestle.rest,AVAILABLE,0,1.54,26.26
pestle.skin,AVAILABLE,0,1.54,12.98
pestle.surf,PENDING,0,0.00,0.00
pewit.lol,AVAILABLE,0,1.54,26.26
pewit.space,AVAILABLE,0,1.96,26.26
pewit.pics,AVAILABLE,0,1.54,26.26
pewit.quest,AVAILABLE,0,1.54,12.98
pewit.mom,AVAILABLE,0,1.54,26.26
pewit.beauty,AVAILABLE,0,1.54,12.98
pewit.beer,AVAILABLE,0,1.54,26.26
pewit.best,AVAILABLE,0,1.72,15.96
pewit.click,AVAILABLE,1,76.94,109.69
pewit.garden,AVAILABLE,0,1.54,26.26
pewit.hair,AVAILABLE,0,1.54,12.98
pewit.monster,AVAILABLE,0,1.54,12.98
pewit.rest,AVAILABLE,0,1.54,26.26
pewit.skin,AVAILABLE,0,1.54,12.98
pewit.surf,AVAILABLE,0,1.54,26.26
phlox.lol,AVAILABLE,0,1.54,26.26
phlox.space,UNAVAILABLE,0,1.96,26.26
phlox.pics,AVAILABLE,0,1.54,26.26
phlox.quest,AVAILABLE,0,1.54,12.98
phlox.mom,AVAILABLE,0,1.54,26.26
phlox.beauty,AVAILABLE,0,1.54,12.98
phlox.beer,AVAILABLE,0,1.54,26.26
phlox.best,AVAILABLE,0,1.72,15.96
phlox.click,AVAILABLE,1,76.94,109.69
phlox.garden,AVAILABLE,0,1.54,26.26
phlox.hair,AVAILABLE,0,1.54,12.98
